text,mental_health_disorder
"And like. Itâ€™s not just my memory. Itâ€™s my learning. Like I straight up canâ€™t learn new tasks and remember them, which isnâ€™t good for a job",Eating_disorder
this is my first timr drinking a Diet Coke to myself anorexia level 2 unlocked https://t.co/cvihxWat6V,Eating_disorder
I have this weird problem where when I eat hot food (not spicy hot but like just came out of the oven at 400+ farenheit) I get a fever for the rest of the day. I donâ€™t wait for it to cool off so that might be it but like legit have cold sweats from eating a pizza rn.,Eating_disorder
I have a midterm due by five but I have a two hours class at 2:30 so I have an hour to do an essay...Iâ€™m binge eating and tweeting bc Iâ€™m stressed but I swear Iâ€™ll get back to the essay in a minute!!,Eating_disorder
"It turns out that around 1 in 3 people struggling with an eating disorder is male, and behaviors like binge-eating and purging are nearly as common among men as they are among women. https://t.co/XpiTZVYax7",Eating_disorder
"Bulimia isn't the same thing as Anorexia, in this blog, we talk about the difference between these diseases, and how bulimia became a medical diagnosis. Click the link. ðŸ˜‰ðŸ‘‰ https://t.co/KJ8djm4kvl   #bulimia #eatingdisorder #science https://t.co/GSO6LAELrV",Eating_disorder
TW: anorexia  - - - Been really missing being underweight and anorexia and the sense of control lately. But I had a memory on FB today and I was in recovery at the time and I look horrendous and scary and I donâ€™t understand how I miss it,Eating_disorder
remembering that time when i told a girl i have an ed and she ask me if i have recovered because i didnâ€™t â€œlook anorexicâ€ xdddd,Eating_disorder
"Weight cw, eating disorder CW// the before/after pics of this woman in one of them....yikes. she looks anorexic and miserable in her after photo and it's super upsetting",Eating_disorder
"We need a humane way to control the baby population. Dog food, perhaps.",Eating_disorder
These guys would need food o.  My problem is now would we get food and water to them like this now. Shey they have cloth to cover up and sleep at night.  Shey they have tooth paste and tooth brush for morning timeðŸ˜­ðŸ˜­ðŸ˜­ Lagos state please now we don't want curfew  #EndSARS,Eating_disorder
they really gave me a time limit on my daily commission to deliver food to somebody its not my problem if they get cold food..,Eating_disorder
- Write down the problem and see what solutions you can come up with on your own first - Noise canceling headphones + good music - Fuel up on food. Have water and coffee at the ready. - Silence all notifications - Go on a walk when you feel stuck - Enjoy the flow âœŒï¸,Eating_disorder
"Great webinar on binge eating disorder, really impressed with  Melainie Rogers, MS, RDN, CDN, CEDRD-S founder of @balancedtx https://t.co/3APdBWxwvS",Eating_disorder
i think im developing a binge eating disorder,Eating_disorder
"Interesting article. In my high school health class (years ago, no longer in that stage of life lol), my teacher mentioned a lot of anecdotes about males struggling with eating disorder. Nice to see this being written about, with statistics added as well.",Eating_disorder
"I say that like I give my body a break and dont alternate between starving n binge eating, smoke &amp; drink every day uhh",Eating_disorder
I'm not sure who's going to see this but I hope some of you do. Eating disorders are often misunderstood &amp; the words Anorexia &amp; Bulimia are looked at as taboo even though this just isn't the case.  Only love peeps.  I Left Her: HER REACTiON https://t.co/5T6lloIEjm via @YouTube,Eating_disorder
ok best anorexic ? the video was about someone in recovery so why would u say that https://t.co/imdWjQhFPW,Eating_disorder
ingridients: eggs 180g tomato 80g onion 20g (i use 50g) oil 10g or frylight if you wanna be the best anorexic chives 5g black pepper 1g (or a pinch) salt 0.5g (a smaller pinch,Eating_disorder
THE REAL PROBLEM in #America! No one is tasting their water FIRST!ðŸ˜³ ðŸ˜ðŸ˜‚ðŸ˜…ðŸ¤£ #JustAskJoe  #food #foodie #foodies #instafood #instafoods #instafoodie #instafoodies https://t.co/XZSl3FcjX0,Eating_disorder
"New Orleans-based chef Tunde Wey made headlines last year when he charged white people and others more money for their meals as a means of paying for their daily privilege. ""The audacity of my work reflects the scale of the problem,"" he says. https://t.co/GDBXI0YTZG",Eating_disorder
ed tw ~ food log  ~ ~ ~ Food log - Oct 20 2020 Lunch Strawberries: 22cals  Rice: 86cals  Chicken: 95cals  Monster: 10cals  Total: 213cals  #ana #mia #edtwt #ed #anorexia #bulimia #foodlog #anorexic,Eating_disorder
fasted for 39 minutes. i am the best anorexic.,Eating_disorder
Recovering from Bed so I can focus on my anorexia ðŸ§˜ðŸ½â€â™€ï¸,Eating_disorder
whatâ€™s yâ€™allâ€™s biggest fear food?? mines sour cream that shit SCARES me  #anorexia #bulimia #proanatwt #EdTwitter #edtwt #proana,Eating_disorder
Gets tested for Covid  Erm okay so you donâ€™t have covid but you do have BPD schizophrenia stage 7 lung cancer scraped elbows ADD ADHD anxiety aspergers anorexia milky left eye leukemia anemia bulimia bum knees Alzheimerâ€™s bulimia AND bum knees,Eating_disorder
Not a coincidence they have this control. #SupportSmallFarms #FamilyFarms The food supply chain would have flowed better during this pandemic if small farms were supported.,Eating_disorder
"Stopping vyvanse (which is also used to treat binge eating disorder and therefore suppressed my appetite majorly) the week before my period was not my best idea but let me tell you, I am full of chicken nuggies and thankful this dress is stretchy.",Eating_disorder
Uhuru Kenyatta feels the people dying of hunger in Turkana and N.Eastern are eating his food. There kikuyus who â€œfeelâ€  that other Kenyans are taking things from them. â€œFEELâ€ being the main word. Kikuyus suffer from poor leadership. This not a national problem.,Eating_disorder
"US military bases are poisoning Okinawa - The chemicals causing the problem are per- and polyfluoroalkyl substances (aka PFAS)  used in the production of food wrapping, nonstick cookware and military firefighting foams @Diplomat_APAC https://t.co/Fb0fRrRtEW",Eating_disorder
i seriously need to stop trying to fast i literally just end up eating huge ass meals that dont count as a binge but still https://t.co/YjpXZrtm5i,Eating_disorder
"Every child is bullied. Fat kids get mocked for being fat. Thin girls get called anorexic. Autistic kids are mocked. Socially awkward kids are abused for being awkward, &amp; the list goes on None of that is good, but LGBT youth arent alone in this. Bullies just go after whatâ€™s easy https://t.co/odQyNkJlDD",Eating_disorder
i still feel like im eating too much but if i eat less iâ€™ll binge. the only reason i dropped 20 lbs in the first place was high restriction so i guess i have to stick with it,Eating_disorder
Being a weed smoker and an anorexic is such a fucking experience,Eating_disorder
She coming back to you? The chances anorexic,Eating_disorder
"Problem solved everyone. Just stop quibbling about it. If you need to pay your rent, just tell your landlord there's a virus and stop quibbling. If you need to buy food, just tell the cashier you don't have the cash and to stop quibbling. I'm sure they'll see sense.",Eating_disorder
"go fuck yourself, you're the onion shrek wouldn't eat",Eating_disorder
"For anyone out there who is struggling with an eating disorder or who has negative body image issues, this new podcast is for you.  I welcome you to join me on 10/21 for the start of it all. https://t.co/mWMdVFI07f #anorexia #bulimia https://t.co/p5p8eO4IkR",Eating_disorder
anabaptists are just christians who think god is anorexic,Eating_disorder
Bj just told me â€œyo ass in here sick dry asl looking all skinny and anorexiaðŸ˜­,Eating_disorder
"I am a fat nerd, and I approve this message.",Eating_disorder
"I have no problem spending money on food all the time but every time I think about going to get my hair, lashes, nails anything like that..it makes me feel so guilty lmaoo",Eating_disorder
im eating the lowest i ever had in a long while since my binge cycle and i need to just be proud of that instead of getting mad that i canâ€™t clear liquid fast,Eating_disorder
"Yes, then binge, and then fast again...",Eating_disorder
So? What doesn't kill you makes you stronger. WHO had these kids? WHY didn't they TEACH them right from wrong? The problem starts at HOME with parents that are STRAIGHT. Crying doesn't make the problem go away. Learn from your mistakes and correct it.,Eating_disorder
For just $1 a day we can as a community help solve this problem,Eating_disorder
i used to think anorexia was when super skinny people couldn't gain weight no matter how hard they tried,Eating_disorder
not to be anorexic or anything but i made a lunch i would have died for like 4 years ago vs what id feel â€œsafeâ€ eating now and- https://t.co/VNKbhJyfUj,Eating_disorder
i am da best anorexic https://t.co/qWqI8hhoHq,Eating_disorder
laughing at this one https://t.co/LsKoIV7Gq4,Eating_disorder
STOP STOP STOP STOP STOP STOP STOP STOP STOP STOP STOP STOP @JustinMcElroy this is not fast food but itâ€™s horrendous and you need to see it,Eating_disorder
me acting like i didnt binge today n am the best anorexic https://t.co/hFuPbFCLyB,Eating_disorder
#EndSARSImmediately help my son he is seriously hungry. i lost my teaching job due to covid19 ðŸ˜­.am still searching for another job.Feeding is a problem.pls help my son no amount is too small. It will get him food stuff's.He has ulcer. am a single mother plsðŸ˜­ðŸ™ #ilorinprotest https://t.co/CW6O4yZkRw,Eating_disorder
Eating disorder inquests : Anorexia ignorance major concern  shortfall and appreciation of anorexia from GPs to nurses and even among senior hospital consultants across multiple inquests of anorexia patients â¦@fernandof1974â© â¦â¦@DrNeenaJhaâ©  https://t.co/L6rT8mc0zS,Eating_disorder
"7. Drinks 8. F: @suwonjangs M: @z_iont K: @thesongmino 9. @Jisookimt because she hasn't asked me out again.  10. Being cheated on. 11. I usually take a long nap or binge-watch movies/series. Eating snacks, playing with my dogs. So, I can forget those things.",Eating_disorder
â€œNo problem. But. . . I do need your help. Corruptions require something to tether the victim to. Does your sister have a favorite food?â€ She opens both bottles with her teeth and hands one to Cassie. It was for her all along.,Eating_disorder
"I got really depressed for two months and ended up gaining ~20 lbs from binge eating. I was really upset for a long time, but now im kinda ok with it. i cant change the past, but i can definitely impact the future. anyway, be kind to yourself. youre trying and im proud of you ðŸ–¤",Eating_disorder
The fact that only those that aren't regularly bullied are the oppressors themselves just shows a lot about the society we are living in and the lack of any good parenting.  The same oppressors grow up to be what's wrong with this world rn and it's sad.,Eating_disorder
"I always feel kinda like a fake anorexic but when I go out with friends etc I just kinda order what I want (if itâ€™s vegan). I donâ€™t go crazy but I just order what I wanna have. pizza, burgers and fries are still too scary for me but I can order something I like. 1/2",Eating_disorder
u r the best anorexic,Eating_disorder
"I was recently diagnosed with anorexia nervosa and my heart is a bit crook, but today I ate some breakfast AND lunch AND dinner and I feel awesome and strong so hands up who WINS AT TODAY!!ðŸ‘ŠðŸ» (Also, please enjoy my wet laundry on the sideboardðŸ™ðŸ») #recovery https://t.co/eUGe45nZj7",Eating_disorder
i am the WORST anorexic,Eating_disorder
"Yes, the problem is bullying not who's most affected.",Eating_disorder
"just had the best vegan chocolate mousse,,maybe Iâ€™m the worst anorexic but it was so yummy",Eating_disorder
i'm gonna be the best anorexic and eat ice cubes now,Eating_disorder
"Frown. ""I. . . think so."" Fuck. Seriously? Now, when she can barely remember anything about her own life? ""God, I'm so sorry. A lot. . . a lot happenedâ€” my brain kinda almost diedâ€”"" chaotic hand movements. ""I feel horrible. Try. . . garlic bread?"" It's Ray's aura, somehow.",Eating_disorder
"My problem is that even when thereâ€™s actually food at home , I still want McDonaldâ€™s ðŸ¥º",Eating_disorder
Kickstarting Anorexia Tx With Higher Calorie Refeeding Approach Successful https://t.co/IA18tIEkeg,Eating_disorder
"iâ€™ll never think twice about helping my friends. and they donâ€™t even need to ask. need food? i got you. shirt in money? no problem. iâ€™m not succeeding, WE succeeding.",Eating_disorder
yesterday me went on cookie eating binge and only left today me one cookie wth,Eating_disorder
mum made homemade vegan pizzas and i ate a full one myself i am the worst anorexicðŸ˜¿,Eating_disorder
body weight regulation andÂ anorexia https://t.co/sFigoWtetJ,Eating_disorder
Alcohol sheds light on how much light you're gonna shed on reality and can dampen how good you feel that's a difference in tween anorexia and just Ballemia,Eating_disorder
The only problem is with the shipping bullshit happenig lots of the food arrived spoiled,Eating_disorder
Brb binge eating my stress away https://t.co/VlRB2UAdNO,Eating_disorder
"Watching porn or sports in lieu of physical activity, eating copious amounts of crap food, etc. are painted as manly bro things to do, but that notion is part of the problem.",Eating_disorder
"Watching porn or sports in lieu of physical activity, eating copious amounts of crap food, etc. are painted as manly bro things to do, but that notion is part of the problem. Quote Tweet",Eating_disorder
This one! When this pandemic started I was binge eating and gained so much weight. Later I decided to starve myself and take walks yes I lost weight but my appetite is all over the place. If you need an eating buddy let me know.,Eating_disorder
"The problem being, we need the money for these poor people now. While Trump is claiming that the country is doing so well, economically; people are going to food banks for the first time ever, out of necessity. Small businesses are out of business.",Eating_disorder
Thatâ€™s normal ðŸ˜­food be to good not to dance,Eating_disorder
"With all the things happening right now, itâ€™s food thatâ€™s your problem?",Eating_disorder
Eating disorder inquests : Anorexia ignorance 'major concern' https://t.co/WKtkSynpwy @bodywhys @NCP_ED @IrishPsychiatry @CAREDSCork @AEDI_forum,Eating_disorder
My chances of happiness anorexic,Eating_disorder
"Anorexia is a severe mental illness that can become life-threatening. Despite the serious nature of this disorder, anorexia is often glamorized and romanticized in the media. The media can perpetuate or worsen an eating disorder. Read more: https://t.co/19hbarhFAD",Eating_disorder
"Anorexia is a severe mental illness that can become life-threatening. Despite the serious nature of this disorder, anorexia is often glamorized and romanticized in the media. The media can perpetuate or worsen an eating disorder. Read more: https://t.co/jSyWXq1uOk",Eating_disorder
sometimes i have to have a huge panic/cry over food to actually realise i have a problem,Eating_disorder
it's been a while since i fasted for this long ðŸ™„ðŸ™„ saiki worst anorexic https://t.co/rVuK06YSD7,Eating_disorder
Download Allen Carr's Easy Way to Quit Emotional Eating: Set Yourself Free from Binge-Eating and Comfort-Eating -&gt; https://t.co/bCaZ1qrEed,Eating_disorder
woof i am back from binge watch + eating for like a min lol,Eating_disorder
This reminds me of the Zoo in bloem... Or the once upon a time a Zoo in bloem... It's a park now ðŸ˜‚,Eating_disorder
I'm glad I know how to cook a lil bit cus this nigga don't have no problem telling folks they food nasty ðŸ˜‚ðŸ˜‚ðŸ˜‚,Eating_disorder
I have no problem sharing food but donâ€™t fucking eat my food before I even get a chance to open it or TASTE ANYTHING WTF,Eating_disorder
Star ðŸŒŸ,Eating_disorder
all i do is look at food labels and put them back thinking im the best anorexic only to end up binging on said food in the middle of the night,Eating_disorder
"im imagining my â€œfriendsâ€™â€ reaction to my eating disorder as a form of procrastination and one of them definitely would go, â€œwell im skinnier than u, does that mean im anorexic too?â€",Eating_disorder
ANGI identified eight #genetic variants significantly associated with #anorexia nervosa https://t.co/fPya7RaT11,Eating_disorder
Yâ€™all made gunna anorexic,Eating_disorder
We CANNOT allow people to continue dying because of 'anorexia ignorance' #eatingdisorders #anorexia #MentalHealthAwareness #mentalhealth @beatED  https://t.co/N4otVRCRgo,Eating_disorder
Wish I had some advice to offer here. Every baby vegan has the one food/set of foods that are difficult to give up. Giving up dairy products wasn't an issue bcz I'm lactose intolerant. Not eating meat was easy bcz I was grossed out by it anyways. My problem area was seafood.,Eating_disorder
i didnâ€™t even binge iâ€™m definitely in a deficit i just feel so hopeless and shit for eating,Eating_disorder
"Giving up seafood was so hard......until I read info and watched vids about the seafood industry. After that, it was a wrap. I've never looked back.",Eating_disorder
My final year placement is underway! Today I presented my paper on therapist written goodbye letters in the treatment of anorexia nervosa. Hereâ€™s the link:    https://t.co/VU7tSxBgh3,Eating_disorder
BTW I MANAGED NOT TO BINGE AFTER MY 24 HOUR FAST I ONLY ATE 164 CALORIES TODAY even though i feel guilty cause itâ€™s still food and bc i wonâ€™t forgive myself for eating so much yesterday bc it was A LOT,Eating_disorder
DO NOT WAIT for it to â€œget badâ€ to get help for an eating disorder!!! ED brain literally canâ€™t process when it â€œturns bad.â€ It IS bad. ðŸ‘ŽðŸ» This message is brought to you by I Just Looked Up Anorexia Fatality Statistics And I Have Ragrats,Eating_disorder
DYK that a 1st-degree relative of someone with an eating disorder is up to 12x more likely to develop one? A new study from @UNC Center of Excellence for Eating Disorders is working to learn more about the genetics of  #EatingDisorders. #anorexia #bulimia https://t.co/fzOKNfVGsi,Eating_disorder
"some people are anorexic, I am CUMorexic. I only let myself masturbate like every other day so I can save up my cum",Eating_disorder
Can i become Luo Yunxi for a day? Binge eating without worrying about gaining weight. He still looks so thin even he likes eating ðŸ˜…ðŸ˜†#LoveIsSweet #LuoYunXi #BaiLu https://t.co/sH5hikZBrS,Eating_disorder
Men who get a tiny bit of exposure to anorexia and think they understand it are a special kind of pest.,Eating_disorder
Give these to guests for them to take food home in and make it someone elseâ€™s problem.,Eating_disorder
ðŸ¤” some one should say something...,Eating_disorder
"i rly dont have any problem with eating food (unless its something suppppper sugary), i just struggle coping with the food ive ate afterwards",Eating_disorder
"Gain a deeper understanding of the pathophysiology of hunger and satiety in dogs and cats, followed by a discussion of the best practices to address anorexia and vomiting in the medicine patient. https://t.co/oehy5wHhah https://t.co/kncLUYJfQD",Eating_disorder
â€œare you anorexic?â€,Eating_disorder
was burned to the ground because a black grocer sold more food than the whyte grocer.  The problem is not about us being dumb and lazy...it's about us being intelligent and highly capable.  2/6,Eating_disorder
What is Anorexia Nervosa? Learn more about the diagnostic criteria and the warning signs and symptoms of this eating disorder https://t.co/yfLXLs7SSv,Eating_disorder
"guys I think I solved the problem of world hunger, what if we were eaten by starving african children, like as food, then they'd stop being hungry and we would help them, that's a really heroic thing to do, a real seigi no mikata thing to do guys please I'm goingn to africa bye",Eating_disorder
"Oh youâ€™re anorexic but you also eat like shit, yeah no of course youâ€™re special and not just an iPhone upgrade of every previous relationship Iâ€™ve had.",Eating_disorder
"BOY AT SCHOOL JUST ASKED IF I WAS ANOREXIC AND A GIRL NEXT TO ME SAID â€œU DONT HAVE TO HAVE ANOREXIA TO BE THIN, LIKE MEâ€ AND THE BOY SAID â€œI CAN TELL U DONT HAVE ANOREXIA.â€ UHMMM",Eating_disorder
I was in the middle of a binge and my mom and brother started shouting at me because they noticed my eating habits and that i eat to much like damn and then she said i probs throw up all my food like wtf iâ€™m so upset,Eating_disorder
When I have my period Iâ€™m literally anorexicðŸ˜«,Eating_disorder
"Binge eating disorder is three times more common than anorexia or bulimia, yet itâ€™s less often treated. How to stop loss-of-control eating. https://t.co/OaYDYjAR5G",Eating_disorder
"Hidden in a trashy thriller novel I read once was an incisive passage from a narrator who was a nebulously recovering anorexic: ""Men in particular felt protective of me. They thought I was fragile when actually I'm a person of iron determination.""",Eating_disorder
Iâ€™m the worst anorexic,Eating_disorder
This is true.,Eating_disorder
"if people are offended by what you said about a food that has been present in their culture for centuries, then you should listen to them &amp; learn why they feel that way.",Eating_disorder
690 million people around the world are chronically hungry. Sign up for our free virtual event to learn how you can help. https://t.co/N7ZyOXFUcE via @businessinsider,Eating_disorder
eating rabbit food while watching binge videos is apparently my new go to i- ðŸ’€ðŸ’€ https://t.co/ARmNdNk8lx,Eating_disorder
Gotta love sleeping all day. Saves me from binge eating whenever Iâ€™m sad. ðŸ™‚,Eating_disorder
love how all these preppers spent years getting ready to shelter in place and then when there's a real problem that requires it and they just quietly locked up all their dehydrated food and gas masks and pretended this one didn't count,Eating_disorder
iâ€™ll spend whateva on some good food ! thatâ€™s my fckin problem now lol,Eating_disorder
5th? grade me was the best anorexic. i did a liquid diet for 5 months and got hella sick,Eating_disorder
I seen them shows where they eat alot or not enough just a little.She died from Crazy anorexia in there arms in a treatment center rehab. She wanted to keep eating at the pase she was still. Was such a picky eater. Wanted things her way b's. She wanted to get better65pnds.,Eating_disorder
That anorexic feminist has to go,Eating_disorder
"#BanMsWonderful #BanMFW #BanReaganG #OutlawArmy  Hmm I wonder why he only wants people food?? I would tell you how to solve the problem but you won't listen, you would rather stay ignorant and kill your dog. https://t.co/LrEW8MTFKo",Eating_disorder
"Kids are assholes, I thought everyone already knew this",Eating_disorder
"im not a skinny legend, i just have AnOrExIa",Eating_disorder
from binge eating to getting my shit together ðŸ¤˜ðŸ½ðŸ˜”,Eating_disorder
"The teacher: (INSERT NAME), what is the answer to this math problem?     Me: adopt me + royal high + anime + God + food = my life.                        The teacher: ðŸ‘ðŸ‘„ðŸ‘.                           Me: OMG THERES A GLICH IN ROBLOX!!! I need to tweet about it ðŸ˜ðŸ˜±ðŸ˜–ðŸ¥ºðŸ˜­ðŸ˜…",Eating_disorder
only an anorexic would google how many calories in a cigarette,Eating_disorder
"â—â— ALERT â—â— Mob of 3 Delivery Boys from Zomato, Siwggy and Uber Eats has assembled outside my home to deliver food. I've no problem with them.",Eating_disorder
nvm .  sry 2 disappointðŸ˜œ,Eating_disorder
"--hi im nines! -new to edtwt &amp; shtwt (and twt in general) , not new to sh &amp; ed -they/them -17 -nblw -cutting since i was 14 -anorexic -cw: 120 lbs -gw: 100 lbs -hw: 160 lbs -like or rt to be moots ^-^",Eating_disorder
"omg the  ""size M is as sinful as obesity"" girl had suffered from anorexia https://t.co/700vVpt6TO",Eating_disorder
Intimacy Anorexia and Autism Spectrum Disorder | Whatâ€™s the Difference? ... https://t.co/pzEAYaqIVM via @YouTube,Eating_disorder
"tw // ed someone just said ""you dont look anorexic"". girl WHAT",Eating_disorder
"even if just one person sees this. if you are struggling with an eating disorder, YOU. ARE. VALID. you are not faking for attention, or not a ""real"" anorexic or a failure for having BED. you AND your struggles are VALID.  you deserve recovery.",Eating_disorder
"like i want recovery for my health but itâ€™s too soon, im not anorexic enough and im so damn attached to being this obsessive over food i canâ€™t let go",Eating_disorder
I ACCIDENTALLY SENT A YOU ARE THE BEST ANOREXIC MEME TO MY ART PROGRAM DISCORD SERVER,Eating_disorder
that one scene in red band society where emmas like Why would u give me a box of chocolates . Im anorexic jack U THINK IM GNA EAT A BOX OF CHOCOLATE ??? is me whenever my dad gives me white bread,Eating_disorder
was told I looked anorexic today. best compliment ever,Eating_disorder
I dont get food from my mother but if I send a male servant to get me food from the kitchen it's no problem for her she sucks tsk,Eating_disorder
"Food isnâ€™t going to heal your broken heart Food isnâ€™t going to improve your studies Food isnâ€™t going to replace a warm hug on a hard day If hunger is not the problem, food is not the solution.",Eating_disorder
"in the other stall so he couldn't see me ofc so i just fucking bolted it out of there like faster than anybody could've ever expected my anorexic little body to move,, i look like gumby running.",Eating_disorder
"so...... i'm joining the GP (gastroparesis) gang. ðŸ¥´âœŒï¸ðŸ» my GP is associated with my (long history with) anorexia. but even when my eating behaviors are rly good, the GP symptoms can get bad :/ what are some factors you've found to impact your GP symptoms, GP gang?? #NEISvoid",Eating_disorder
"To deny children food in a first world country such as ours and allow ANYONE to live in poverty is not only wrong, itâ€™s criminal, and youâ€™re part of the problem if you think otherwise. Absolutely brain dead.",Eating_disorder
HELP https://t.co/MoC67L7Tkx,Eating_disorder
jn going to make an ed acciunt wnd act like the best anorexic,Eating_disorder
"If my boyfriend didnâ€™t actually order a whopper for himself, I wouldnâ€™t have anything to compare it to. The fact I donâ€™t feel comfortable eating my food is a problem! I would rather it be a chicken/fish sandwich wrapper than a whopper wrapper.",Eating_disorder
Thanks @fett1111 for sharing my latest blog post about binge eatingðŸŽðŸ™ðŸ»ðŸ¤ on @PsychToday Struggling With Food? Donâ€™t Give Up | Psychology Today https://t.co/wZY9wKCn4m #bingeeatingdisorder #eatingdisorders #health @4BreakingChains @NEDAstaff @KnowsPsychology,Eating_disorder
"The fact that they were ""fine with Tr*mp"" before COVID is maybe an indication that no matter what happens in November that our future remains a bit of a problem.",Eating_disorder
"Binge eating blueberries. This is a Tuesday thing, right? Not just me...ðŸ˜¬#longday",Eating_disorder
I would like to point out that if I was to go out to dinner with Taehyung we would have no problem with ordering food BECAUSE I DONT LIKE SPICY FOOD EITHER. So he wouldnâ€™t have to worry about anything being too spicy ðŸŒ,Eating_disorder
"Hi these took a lot if balls for me to post because I am still really not used to my recovering body, anorexia recovery has been a bitch and I would rlly appreciate some love!!!",Eating_disorder
"I honestly have no problem with over-the-top hedonistic food in moderation. But the meat doesnt even look good here. I'd love to see a properly cooked version of this though, but it'd be insanely difficult to do it right.",Eating_disorder
I am the worst anorexic ðŸ‘,Eating_disorder
"I had no problem with the price, my problem was how long it took ðŸ˜© the food banged",Eating_disorder
"I have a problem where I donâ€™t like leftover food, so I just keep buying or cooking new food on top of food I already have and its a shameful practice. Thatâ€™s why I need real adults around to help me eat things.",Eating_disorder
"â€”bidity, 40% of peeps arenâ€™t NT, losing things (s/o to @TheTileApp), music, noise cancelling headphones, no vit C in the am, financial impulsivity is a symptom!, risky sexual behavior, binge eating, forgetting to eat, procrastination on things you want to do, Mount laundry, etc.",Eating_disorder
"tw// body image, eating disorder itâ€™s the way my mom just called me fat and trying to â€˜encourageâ€™ me to eat less. knowing i used to have anorexia for two years and i OVERCAME IT. like pls i need to move out. i wanna cry sjfjdjdjd",Eating_disorder
â”€ but i never hesitated to gun every single of them down .  only problem is im running low on food and bullets .  hell i needed to go out anyways cause i've drawn those things attention over here . . the government has left us here to rot and im not gonna sit here like a â”€,Eating_disorder
I donâ€™t even have binge urges anymore nor am I actually hungry so why the Fuck am I still eating and more importantly how the fuck do I STOP,Eating_disorder
I'm constantly on the verge of a breakdown I hate anorexia I hate recovery I hate everything,Eating_disorder
mf anorexia took it,Eating_disorder
"Q6 Interesting read into how the microbiome may be intertwined with anorexia nervosa.  Great summary in aspects of the gut brain axis. Herpertz-Dahlmann2017_Article_FoodMattersHowTheMicrobiomeAnd.pdf For successful treatment, microbiome may have role. #NutrMood",Eating_disorder
2020 has been a writeoff ðŸ˜³so why not get the dog Christmas jumper out in October and mix it up with a cute Halloween accessory ðŸ˜‚ #anorexiarecovery #eatingdisorder #anorexia https://t.co/49sAYfPRmP,Eating_disorder
"Let's be hardy, not whiny.",Eating_disorder
"t turns out that around 1 in 3 people struggling with an eating disorder is male, and behaviors like binge-eating and purging are nearly as common among men as they are among women. @freyafia https://t.co/Y2jTMGeHTl",Eating_disorder
My brains new strategy whether I like it or not is screaming â€œanorexic now anorexic now anorexic now anorexic nowâ€ like thatâ€™ll transform my bulimia while Iâ€™m distracted,Eating_disorder
my brother just introduced me to the most disgusting combo thats now becoming a binge trigger i can already tell please tell me why iâ€™m eating bourbons with hot chocolate i seriously want to die itâ€™s so disgusting but i canâ€™t stop eating i hate it here,Eating_disorder
"This is the root of the problem for me. For comfortable posh people this is all a game, itâ€™s about debates and catching the other side out and coming out on top, winning the argument. For poor people itâ€™s about buying food and paying bills. Theyâ€™re so detached from reality.",Eating_disorder
"i want to find my interests. my ed tells me that my only trait is having anorexia, but deep down i donâ€™t wanna be labelled as â€œthe anorexic girlâ€. i wanna be labelled as â€œthe nice girl who always helps peopleâ€. because there is nothing good about anorexia.",Eating_disorder
That is what you get when you live in liberal land. This is not trumps problem.,Eating_disorder
"o my goash, who the heck asked.",Eating_disorder
"Our client needs an experienced Plant Maintenance Manager with strong electro-mechanical troubleshooting and problem-solving skills to lead maintenance &amp; operations support personnel for a rapidly growing food ingredient manufacturer near Dallas, TX. https://t.co/4KBqUBSVFv",Eating_disorder
Is There a Better Therapy for Hospitalized Anorexia Patients? - https://t.co/M8qEz34zsM,Eating_disorder
Most people donâ€™t have a food problem.  They have an emotional problem.,Eating_disorder
Food insecurity has long been a problem in BC and it has only been exacerbated by COVID-19. The Iron Workers Local 97 and some of its contractors made donations to Food Banks in BC. #foodsecurity #givingbacktothecommunity https://t.co/7tiMdoZBAy,Eating_disorder
"without it, i am nothing without anorexia im just worthless and good for nothing i wish i could kill myself but it would cause too much pain what do i even do? just suffer for the rest of my life? i dont want to live like this",Eating_disorder
Food insecurity has long been a problem in BC and it has only been exacerbated by COVID-19. The Iron Workers Local 97 and some of its contractors made donations to Food Banks in BC. #foodsecurity #givingbacktothecommunity https://t.co/bHCBYUmZdN,Eating_disorder
Explains my addiction to sugar,Eating_disorder
lmao oomf seems to not understand the whole â€žbest anorexicâ€œ thing is a joke,Eating_disorder
"So i managed to exercise early like 30 minutes and now 1 hour, and now Iâ€™m gonna throw it to the garbage by binge eating ðŸ‘ŒðŸ¼ Iâ€™m amazing",Eating_disorder
nah iâ€™m a recovered anorexic,Eating_disorder
So much truth in here.,Eating_disorder
"So I just now learned about #reversethinspo, and words donâ€™t exist in English to describe how intensely evil that hashtag is. Itâ€™s double the evil because itâ€™s fat-shaming AND pro-anorexia. And Iâ€™m pretty sure itâ€™s mostly, if not entirely, misogyny.",Eating_disorder
decided to give up bulimia for anorexia bc binging costs and purging makes me feel dirty no matter how many times i clean myself so iâ€™m surviving mainly on oatmeal &amp; buckwheat from now on :-),Eating_disorder
"ðŸš¨ðŸš¨ðŸš¨ read thisâ€” whether you want to help a friend/family member with an ED, are raising tiny humans, or are just a human yourself!",Eating_disorder
